GCP Label,Filename,Easting,Northing,Elevation (m),image_name,X,Y
POINT_01,DJI_0155.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0105,,
POINT_01,DJI_0155.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0106,,
POINT_01,DJI_0155.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0107,,
POINT_01,DJI_0155.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0108,,
POINT_01,DJI_0156.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0104,,
POINT_01,DJI_0156.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0105,,
POINT_01,DJI_0156.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0106,,
POINT_01,DJI_0156.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0107,,
POINT_01,DJI_0156.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0108,,
POINT_01,DJI_0157.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0104,,
POINT_01,DJI_0157.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0105,,
POINT_01,DJI_0157.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0106,,
POINT_01,DJI_0157.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0107,,
POINT_01,DJI_0157.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0108,,
POINT_01,DJI_0158.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0104,,
POINT_01,DJI_0158.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0105,,
POINT_01,DJI_0158.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0106,,
POINT_01,DJI_0158.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0107,,
POINT_01,DJI_0158.JPG,472946.1849	4953066.3993,4953066.3993,243.503,DJI_0108,,
POINT_02,DJI_0015.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0015.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0015.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0015.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0015.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0016.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0016.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0016.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0016.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0016.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0017.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0017.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0017.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0017.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0017.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0018.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0018.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0018.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0018.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0018.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0019.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0019.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0019.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0019.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0019.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0020.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0020.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0020.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0020.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0020.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0021.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0021.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0021.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0021.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0021.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0022.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0022.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0022.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0022.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0022.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0023.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0023.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0023.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0023.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0023.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0024.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0024.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0024.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0024.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0024.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0025.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0025.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0025.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0025.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0025.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0026.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0026.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0026.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0026.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0026.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0027.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0027.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0027.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0027.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0027.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0028.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0028.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0028.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0028.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0028.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0029.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0029.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0029.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0029.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0029.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0030.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0030.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0030.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0030.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0030.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0031.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0031.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0031.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0031.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0031.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0032.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0032.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0032.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0032.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0032.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0033.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0033.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0033.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0033.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0033.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0034.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0034.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0034.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0034.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0034.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0035.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0035.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0035.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0035.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0035.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0036.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0036.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0036.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0036.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0036.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0037.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0037.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0037.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0037.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0037.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0038.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0038.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0038.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0038.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0038.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0039.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0039.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0039.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0039.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0039.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0040.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0040.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0040.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0040.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0040.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0041.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0041.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0041.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0041.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0041.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0042.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0042.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0042.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0042.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0042.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0043.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0043.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0043.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0043.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0043.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0044.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0044.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0044.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0044.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0044.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0045.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0045.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0045.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0045.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0045.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0046.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0046.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0046.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0046.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0046.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0047.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0047.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0047.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0047.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0047.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0048.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0048.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0048.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0048.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0048.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0049.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0049.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0049.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0049.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0049.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0050.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0050.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0050.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0050.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0050.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0051.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0051.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0051.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0051.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0051.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0052.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0052.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0052.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0052.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0052.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0053.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0053.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0053.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0053.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0053.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0054.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0054.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0054.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0054.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0054.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0055.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0055.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0055.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0055.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0055.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0056.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0056.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0056.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0056.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0056.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0057.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0057.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0057.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0057.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0057.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0058.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0058.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0058.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0058.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0058.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0059.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0059.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0059.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0059.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0059.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0060.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0060.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0060.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0060.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0060.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0061.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0061.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0061.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0061.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0061.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0062.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0062.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0062.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0062.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0062.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0063.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0063.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0063.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0063.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0063.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0064.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0064.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0064.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0064.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0064.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0065.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0065.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0065.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0065.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0065.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
POINT_02,DJI_0066.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0099,,
POINT_02,DJI_0066.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0100,,
POINT_02,DJI_0066.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0101,,
POINT_02,DJI_0066.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0102,,
POINT_02,DJI_0066.JPG,472947.9361	4953044.6062,4953044.6062,243.335,DJI_0103,,
